conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.94E+18,2025-07-04 09:49:58+00:00,460,"Sch!
Pada bingung belajar UTBK dari mana kan? Aku buat UTBK planner yng bisa bantu kmu atasi itu. Include study log yg isinya materi utbk, latsoal, to tracker, TKA, dan ada habit trackernya juga.
Kalo mau rep, nanti aku like. Plannernya ada di postingan yang aku pin.",1.94E+18,,,in,,1,311,28,https://x.com/schfess/status/1940926280939327570,1.20E+18,schfess
1.94E+18,2025-07-04 10:03:18+00:00,1,"gusy, tahun ini aku gap year ada baiknya aku belajar tka juga atau cuma fokus belajar materi snbt aja yaa?",1.94E+18,,,in,,0,2,0,https://x.com/owlfokuss/status/1941123857467015612,1.68E+18,owlfokuss
1.94E+18,2025-07-04 10:21:33+00:00,0,eh iya pls jangan november karena ada tka 💔,1.94E+18,,,in,,0,1,0,https://x.com/byolevard/status/1941075337489928659,1.89E+18,byolevard
1.94E+18,2025-07-04 10:48:04+00:00,0,"guys MARK my words please ak cicil belajar TKA dan snbt dimulai dr senin depan, klo minggu ini ak mw menikmati liburku dlu soalnya nantinya gkda tanggal merah dan libur santai lagi 🥺🤲🏻💔😢 sehat sehat angkatan 26",1.94E+18,,,in,,0,0,0,https://x.com/deelishbubbles/status/1940812706954858652,1.54E+18,deelishbubbles
1.94E+18,2025-07-04 11:19:05+00:00,0,utul ga belajar… modal… kmrn simak aja… sama… tka.. ALLAH,1.94E+18,,,in,,0,0,0,https://x.com/sukafib/status/1941034289506013686,1.83E+18,sukafib
1.94E+18,2025-07-04 11:20:10+00:00,0,yah ad buzzer tka bete gw,1.94E+18,,,in,,0,2,0,https://x.com/oohyeonz/status/1941065257251905981,1.93E+18,oohyeonz
1.94E+18,2025-07-04 11:22:08+00:00,0,"jujur mau cheating belajar dari sekarang tapi gak tau TKA mau ambil apa 😞 udah mah jurusan gw kaga jelas, TKA juga kaga jelas, konyol ah",1.94E+18,,,in,,0,0,0,https://x.com/httpsrenjun23/status/1940741019638825068,1.43E+18,httpsrenjun23
1.94E+18,2025-07-04 11:36:07+00:00,0,gess ada gak sih list channel YouTube buat belajar TKA?,1.94E+18,,,in,,0,0,0,https://x.com/sgtysss/status/1940962953475641712,1.42E+18,sgtysss
1.94E+18,2025-07-04 11:39:12+00:00,2,guyssss gercep tka is it really worth it the latsol ??  me maju mundur kebanyakan buku later 🤚🏻🫸🏻🤚🏻🫸🏻🤚🏻,1.94E+18,,,in,,0,3,0,https://x.com/asheewawu/status/1940795991483203977,1.51E+18,asheewawu
1.94E+18,2025-07-04 11:54:52+00:00,0,Bismillah ini smg gabisa gabisa tau2 yg gw tulis sdh 100 halaman spt tka gw amin🫠🤲,1.94E+18,,,in,,0,0,0,https://x.com/wonchigi/status/1940811791627640978,1.14E+18,wonchigi
1.94E+18,2025-07-04 12:00:13+00:00,0,snbt tahun dpn pake tka jg kah??,1.94E+18,,,in,,0,1,0,https://x.com/atlan_tama/status/1941047707629768963,1.58E+18,atlan_tama
1.94E+18,2025-07-04 13:16:06+00:00,0,kalian yg udah start belajar untuk TKA sumbernya dari mana aja mau spill,1.94E+18,,,in,,0,0,0,https://x.com/pusingamatdeh/status/1941132159290622456,1.91E+18,pusingamatdeh
1.94E+18,2025-07-04 13:31:58+00:00,0,"📱 LiveClass TKA (SMA) Rp585.000 📱
Dapet sesi live class materi TKA SMA, akses semua materi di aplikasi, 3x TO TKA disertai pembahasan teks dan video, akses grup belajar discord bebas tanya soal",1.94E+18,,pahamify,in,,0,1,0,https://x.com/pahamify/status/1940985619930664995,9.39E+17,pahamify
1.94E+18,2025-07-04 13:32:12+00:00,1,"i have no clueeee, kalian start belajar tka dari mana yaaa? 😥😥",1.94E+18,,,in,,0,4,0,https://x.com/rmwfff/status/1940775463812845810,1.61E+18,rmwfff
1.94E+18,2025-07-04 13:33:58+00:00,70,Dan masih ngarep diorbitkan dari usaha kolektif komunitas setelah diinjek injek kayak keset. Keren emang muka badak.,1.94E+18,,,in,,0,2,34,https://x.com/theyycallmebass/status/1941103413028327899,494788885,theyycallmebass
1.94E+18,2025-07-04 13:49:05+00:00,0,"hmmmch ak melihat tl penuh dgn progress tka dan utbk 2026 jdi pengen jugaak,tp pengen leha leha dlu sehari🤧",1.94E+18,,,in,,0,0,0,https://x.com/eiyziiee/status/1941141577033986488,1.73E+18,eiyziiee
1.94E+18,2025-07-04 13:50:31+00:00,0,belajar tka/nyicil snbt dulu dear kalian angkatan 26? 🫠,1.94E+18,,,in,,0,1,0,https://x.com/haiideii/status/1941065018273062948,1.62E+18,haiideii
1.94E+18,2025-07-04 13:57:44+00:00,0,"mau edit setup, tlong jangan ganggu aku @ tka @ utbk",1.94E+18,,,in,,0,0,0,https://x.com/wonucattie/status/1941055892168020043,1.67E+18,wonucattie
1.94E+18,2025-07-04 14:04:53+00:00,2,"hi guys, ada yang udah bikin jadwal belajar tka &amp; snbt ngga? boleh bagi jadwal belajarnyaa tidaa? trimakasiiw",1.94E+18,,,in,,0,2,0,https://x.com/n4yyieszx_/status/1941007428470165909,1.88E+18,n4yyieszx_
1.94E+18,2025-07-04 14:22:34+00:00,1,"Kenapa sih mtk ada dimana mana, tka ada matwa, utbk ada pkpm😭",1.94E+18,,,in,,0,6,0,https://x.com/aayyriinn/status/1941136132139606304,1.90E+18,aayyriinn
1.94E+18,2025-07-04 14:26:31+00:00,0,"guiss kata kalian buat belajar TKA ngejar yg wajib dulu atau minat dulu yaa, trus ada info to atau latsol TKA gitu nggaa",1.94E+18,,,in,,0,3,0,https://x.com/akubelumbeol/status/1940805609353629864,1.62E+18,akubelumbeol
1.94E+18,2025-07-04 15:22:28+00:00,2,"oy studytwt ayo mutualan angkatan berapa ajaa, especially angkatan 26 pejuang tka snbt ayo belajar bareng",1.94E+18,,,in,,0,10,0,https://x.com/alchemsa/status/1941127907289755983,1.84E+18,alchemsa
1.94E+18,2025-07-04 23:23:35+00:00,0,ngga ada minat belajar tka,1.94E+18,,,in,,0,0,0,https://x.com/dollrseu/status/1941095175423766559,1.55E+18,dollrseu
1.94E+18,2025-07-05 13:16:00+00:00,3,sch! TKA itu matwa sama matmin/mat tl disatuin atau dipisah ya?,1.94E+18,,,in,,0,7,0,https://x.com/schfess/status/1942530604295414160,1.20E+18,schfess
2.00E+18,2025-07-05 13:24:37+00:00,1,"Ih kartu TKA aku udh kebuang, besok beneran pengumuman ga sih? Kok BK sekolah aku adem ayem yah",2.00E+18,,,in,,0,0,0,https://x.com/bebekprematur/status/2003106306492858760,1.91E+18,bebekprematur
1.94E+18,2025-07-06 02:55:53+00:00,7,"ini real bgt, ak di go juga latsolnya udah banyak banget, empati udh latsol utbk semua (mana udh ada beberapa soal asli utbk), tobk paling nnti ad tka sama utbk juga, intensif nnti udh ada, nanti aja deh",1.94E+18,,,in,,0,2,0,https://x.com/zizaszn/status/1942574929486250218,1.91E+18,zizaszn
1.94E+18,2025-07-06 04:50:43+00:00,0,"Bjirlah, harus udah nyicil bljr buat tka yh, magerr😔",1.94E+18,,,in,,0,3,0,https://x.com/mickywassSup/status/1942244068387655716,1.86E+18,mickywassSup
1.94E+18,2025-07-06 04:51:00+00:00,0,TKA tuh tipe soalnya gimana sih? kayak US kah? karena materinya kls 10-12 kan,1.94E+18,,,in,,0,0,0,https://x.com/elycaash/status/1942491911861985334,1.28E+18,elycaash
1.94E+18,2025-07-06 05:21:00+00:00,0,"PTN! angkatan 26 join grup belajar utbk tka bareng yo, ntar diinfoin seputar tips and trick lolos snbp, snbt, mandiri, strateginya dll",1.94E+18,,,in,,0,3,0,https://x.com/sbmptnfess/status/1942135500275605659,1.21E+18,sbmptnfess
1.94E+18,2025-07-06 07:46:00+00:00,0,guyss klo kesmas mapel pilihan nya buat tka apaa yaah?,1.94E+18,,,in,,0,3,0,https://x.com/whosshaerin/status/1942201232481030500,1.75E+18,whosshaerin
1.94E+18,2025-07-06 10:45:19+00:00,1,"aku angkatan 26 yg rencana kuliah nanti mau kejar sains data di pil 1 trs teknik (?) tp msh gatau teknik apa di pil 2 nya. trs tka nanti ak kan mau ambil matlan sm 1 nya bimbang bgt, mending fis apa kim ya? ak lebih kuat kimia drpd fisika, tp teknik banyak fisikanya..help..gusy..",1.94E+18,,,in,,0,2,0,https://x.com/smothbomb/status/1942192869680501179,1.94E+18,smothbomb
1.94E+18,2025-07-06 11:36:37+00:00,0,gaiss kalian fokus belajar TKA dulu atau SNBT…,1.94E+18,,,in,,0,6,0,https://x.com/a25_shA/status/1941879423139299805,1.66E+18,a25_shA
1.94E+18,2025-07-06 12:22:01+00:00,0,"halo aku open sharing pahamify prime utbk angkatan 26 ya! tahun ajaran 2025/2026
sharing 4 orang: 155k (akses 5x to) 
sharing 6 orang: 114k (akses 3x to)

untuk price list menyusul masih diedit ^____^
#zonauang t. mipi mipy tka ipa ips utbk snbp snbt mandiri tps",1.94E+18,,,in,,0,0,0,https://x.com/kjkstore/status/1942483351232823786,1.30E+18,kjkstore
1.94E+18,2025-07-06 13:36:00+00:00,0,Soal TKA Unpad susah banget anjayy,1.94E+18,,,in,,0,3,0,https://x.com/Good_people14/status/1942166361108787597,1.35E+18,Good_people14
1.94E+18,2025-07-06 13:56:00+00:00,6,"💥 MATERI MATERI SOSHUM TKA (RANGKUMAN) 

cr: Materi78

#SNBT2026 #utbk #AMBISVERSE #utbk2026",1.94E+18,,,in,,0,1,0,https://x.com/mutiangambiss/status/1942384487150805291,1.68E+18,mutiangambiss
1.94E+18,2025-07-06 15:18:27+00:00,0,"gais wanna askk, menurut kalian mending di binder atau di ipad ya buat nyatat materi tka sama utbk? &amp; kalo pake binder, mending dipisah binder buat tka sama utbknya apa digabung aja?",1.94E+18,,,in,,0,0,0,https://x.com/stettoscope/status/1942392960148185153,1.86E+18,stettoscope
1.94E+18,2025-07-07 02:11:36+00:00,0,"guys aku ada niatan bikin video bahas latsol tka buat akt 26 gitu, enaknya diposting di twt atau tiktok aja ya?",1.94E+18,,,in,,0,0,0,https://x.com/matematikra/status/1942604355733184563,1.51E+18,matematikra
1.94E+18,2025-07-07 02:21:00+00:00,3,ptn! buat Kaka Kaka yang udah pernah join alter or simakara boleh minta honest review-nya? jujur lagi bingung banget harus milih yang mana buat belajar snbt yang bener bener dari dasar + TKA juga 😵‍💫😵‍💫,1.94E+18,,,in,,0,0,0,https://x.com/sbmptnfess/status/1942223589572563236,1.21E+18,sbmptnfess
1.94E+18,2025-07-07 02:21:00+00:00,0,moots! TKA itu mapel pilihan nya ada matematika lanjut nggak? soalnya yang di rilis untuk jurusan ipa murni adanya kimia fisika biologi,1.94E+18,,,in,,0,4,0,https://x.com/aauutmnn/status/1942202094628589644,1.92E+18,aauutmnn
1.94E+18,2025-07-07 03:36:00+00:00,7,"sch! Mau minta saran, untuk tka mending fokus latihan soal atau pendalaman materi yaa? Thank u &lt;3",1.94E+18,,,in,,0,3,0,https://x.com/schfess/status/1942127954634703293,1.20E+18,schfess
1.94E+18,2025-07-07 04:05:42+00:00,1,Pembelajaran Jarak Jauh,1.94E+18,,,in,,0,1,1,https://x.com/theyycallmebass/status/1942572736913760396,494788885,theyycallmebass
1.94E+18,2025-07-07 04:06:00+00:00,0,"ptn! mapel pilihan aku kan matematika lanjutan, biologi, b. arab, informatika lanjutan. masih bimbang mau masuk teknik elektro, bisnis atau psikologi. kira-kira 2 mata pelajaran pilihan tka baiknya ngambil apa ya? thank u :&gt;",1.94E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1942046160484782344,1.21E+18,sbmptnfess
1.94E+18,2025-07-07 04:34:02+00:00,0,teman timunn menurut kalian mending beli buku TKA or SNBT dlu??,1.94E+18,,,in,,0,1,0,https://x.com/qaniiarchive/status/1942482556299186551,1.91E+18,qaniiarchive
1.94E+18,2025-07-07 07:46:02+00:00,7,guys kalian lebih prioritasin belajar tka atau utbk?,1.94E+18,,,in,,0,16,0,https://x.com/leopudaaf/status/1942387908121616881,1.78E+18,leopudaaf
1.94E+18,2025-07-07 07:49:38+00:00,0,belajar bindo buat tka enaknya mulai dari mana ya? atau urut dari kelas 10?,1.94E+18,,,in,,0,0,0,https://x.com/mileabatagor/status/1942559327983665561,1.79E+18,mileabatagor
1.94E+18,2025-07-07 08:00:01+00:00,0,kalau mau mulai kenalan sama materi tka + snbt enak nya dari mana yaa gais? ada saraan nggaa?? masi agak bingungg😥😥,1.94E+18,,,in,,0,2,0,https://x.com/epiyog/status/1941835022354514071,7.90E+17,epiyog
1.94E+18,2025-07-07 08:05:38+00:00,0,muts enaknya klau aku bljr tuh buat persiapan tka(kyk ujian nasional) atau utbk aja yah... aku bingung bgt aku gak dibolehin mandiri krn mahal bezir😭😭😭,1.94E+18,,,in,,0,0,0,https://x.com/guennmyah/status/1942624019750035856,1.45E+18,guennmyah
1.94E+18,2025-07-07 08:13:28+00:00,1,"Haii, kalian yg angkatan 26 prefer belajar tka/utbk? Boleh spill buku yg kalian pakai?

Thanks in advance!",1.94E+18,,,in,,0,0,0,https://x.com/rjncollector/status/1942487496522424506,1.38E+18,rjncollector
1.94E+18,2025-07-07 08:16:01+00:00,2,"Entah lah TKA gimana, bingung banget mau belajar apa, Belum ada kisi kisi belum ada materi yang pastii, fakk lahh",1.94E+18,,,in,,0,2,0,https://x.com/EriStudyed/status/1942615025920909717,1.42E+18,EriStudyed
2.00E+18,2025-07-07 08:37:26+00:00,284,"wait ini konteksnya TKA kah?
emang kalian saingan sama siapa di TKA gusy??._.",2.00E+18,,theideaofyou_N,in,,9,29,47,https://x.com/ekoajiw/status/1999454899634078191,164913337,ekoajiw
1.94E+18,2025-07-07 09:56:02+00:00,0,stud! aku pengen jurusan psikologi yang mapel pendukungnya math sama sosio. nah buat TKA mapel peminatan better ambil sosio geo atau sosio eko? thanks,1.94E+18,,,in,,0,2,0,https://x.com/snbtfess/status/1942192933178114299,1.52E+18,snbtfess
1.94E+18,2025-07-07 10:18:38+00:00,1,emang beneran fakta belajar tka lebih malesin dibanding belajar utbk WKWK,1.94E+18,,,in,,0,4,2,https://x.com/croiffel/status/1942219548922654752,1.90E+18,croiffel
1.94E+18,2025-07-07 10:21:02+00:00,4,"PTN! halo guyss aku punya materi lengkap banget terkait SNBT khususnya buat angkatan 2026 dan aku juga bakalan ngadain live class TKA SNBP + tentu jg SNBT kita adain buat kalian semua yang berminatt, reply “mau bangett” nanti aku kasih infonya 🤩",1.94E+18,,,in,,0,0,0,https://x.com/sbmptnfess/status/1941729071781892606,1.21E+18,sbmptnfess
1.94E+18,2025-07-07 11:41:01+00:00,0,hii akt 26 ada yg mau modul inten tka ips ga yaa?,1.94E+18,,,in,,0,1,0,https://x.com/sourpancakez/status/1942072508070642106,1.82E+18,sourpancakez
1.94E+18,2025-07-07 11:51:07+00:00,9,TOLOOONGGG yang sangat SINEMA,1.94E+18,,,in,,0,0,0,https://x.com/theyycallmebass/status/1942598924297969957,494788885,theyycallmebass
1.94E+18,2025-07-07 12:03:58+00:00,0,"aku mau jurusan tekdus, but bingung bgt TKA ambil matlan fisika atau fisika kimia, rapotku sih nilai matlan lebih besar dari kimia, cuma aku takut ga sanggup aja kalo pilih matlan 😔😔",1.94E+18,,,in,,0,1,0,https://x.com/hopenestly/status/1943263281507877132,1.90E+18,hopenestly
1.94E+18,2025-07-07 12:04:14+00:00,37,"WOW. 

Tamat.

Perkuliahan ini tamat.

Sisa skripsi :"")",1.94E+18,,,in,,0,10,0,https://x.com/theyycallmebass/status/1942550002531983458,494788885,theyycallmebass
1.94E+18,2025-07-07 12:06:04+00:00,0,"sch! guys, mau tanya, kalau niali rapot udah turun mending ikut tka ga? aku sebenarnya ga mau ikut, cuma sayang, cuma nilai ku juga udh turun",1.94E+18,,,in,,0,0,0,https://x.com/schfess/status/1942189634769031178,1.20E+18,schfess
1.94E+18,2025-07-07 12:37:12+00:00,0,ya Allah… satu satunya cara biar ak bisa maksimalin snbt tka dan ukom sepertinya harus tidur larut ya..,1.94E+18,,,in,,0,0,0,https://x.com/wangshita/status/1942500824162394612,1.94E+18,wangshita
1.94E+18,2025-07-07 12:40:38+00:00,0,besok aku up materi tka soshum yaa,1.94E+18,,,in,,0,0,0,https://x.com/mutiangambiss/status/1942244377361076413,1.68E+18,mutiangambiss
1.94E+18,2025-07-07 12:53:02+00:00,6,rata rata pada prioritasin utbk dibanding tka ya,1.94E+18,,,in,,0,9,0,https://x.com/paysieee/status/1942572789741002998,1.70E+18,paysieee
1.94E+18,2025-07-07 13:49:59+00:00,0,"19 Juta lapangan kerja? Wkwk 
Gimana ga banyak pengangguran, Mau kerja jadi pesepakbola tp sepakbola aja isinya TKA😭",1.94E+18,,,in,,0,0,0,https://x.com/Tersenyumlaah_/status/1942471726568464438,1.84E+18,Tersenyumlaah_
1.94E+18,2025-07-07 14:06:03+00:00,1,huftt nyesel kenapa bentar lagi masuk dan belom semua mapel utas buat tka aku kelarinn jadi loncat2 kan🤧 gapapa yg penting udah niat dan belajarr,1.94E+18,,,in,,0,0,0,https://x.com/asheewawu/status/1942269405431488917,1.51E+18,asheewawu
1.94E+18,2025-07-07 14:06:45+00:00,0,yaallah aku bingung bgt mau fokus tka atau snbt🥺🥺🥺🥺🥺🥺😭😭😭😭😭😭,1.94E+18,,,in,,0,1,0,https://x.com/stdytwtkshas/status/1942543322322722864,1.77E+18,stdytwtkshas
1.94E+18,2025-07-07 14:20:52+00:00,0,hai mootsieee kalian udah belajar snbt n tka sampe manaa ajaa,1.94E+18,,,in,,0,0,0,https://x.com/asheewawu/status/1941823596416172333,1.51E+18,asheewawu
1.94E+18,2025-07-07 14:27:02+00:00,0,"kayaknya angkatanku tuh tikus percobaan banget ya, mulai dari semester 1 NILAI KETINGGIAN jadi grafiknya relatif turun, H-3 (atau 4?) bulan TKA belum ada info resmi, tiba-tiba rapot semester-semester awal DIGABUNG itu maksudnya apasih",1.94E+18,,,in,,0,0,0,https://x.com/bakpao___o/status/1942524428275032337,1.63E+18,bakpao___o
1.94E+18,2025-07-07 14:54:47+00:00,1,holishet fakmen AJGGG ini gua bnran udah mau kelas 12??? TKA??? UTBK????? TES? MAN? DI? RI??? KU??LI??YAHH????? holeshet,1.94E+18,,,in,,0,2,0,https://x.com/cookkiezncream/status/1942565070699196678,1.58E+18,cookkiezncream
1.94E+18,2025-07-07 15:27:25+00:00,0,tka itu buat snbp atau snbt?,1.94E+18,,,in,,0,1,0,https://x.com/di4ries_/status/1941810687736766881,1.57E+18,di4ries_
1.94E+18,2025-07-07 15:28:39+00:00,0,haaii ada yg mau modul inten tka ips ga yaa? kalo mau dm akuu,1.94E+18,,,in,,0,0,0,https://x.com/sourpancakez/status/1942079639440195662,1.82E+18,sourpancakez
1.94E+18,2025-07-07 16:48:24+00:00,0,guys mau tany mending belajar TKA dlu atau belajar mapel dlu y 🥲,1.94E+18,,,in,,0,0,0,https://x.com/jeongwunair/status/1942503251280290128,1.78E+18,jeongwunair
1.94E+18,2025-07-07 17:08:06+00:00,0,Aku hari ini belajar buat tka deh😭,1.94E+18,,,in,,0,6,0,https://x.com/cmirrourball/status/1942393671393108093,1.73E+18,cmirrourball
1.94E+18,2025-07-07 23:56:00+00:00,5,"sch! hi maw nanya dong buat akt 26 gimana yaa bagi waktu buat belajar TKA, utbk, dan mapel harian di sekulll🥲🥲🥲, soalnya jadwalku amburadul bgt belajarnya..",1.94E+18,,,in,,0,1,0,https://x.com/schfess/status/1942479019280347598,1.20E+18,schfess
1.94E+18,2025-07-08 00:45:24+00:00,1,"@bening2901 Railmin mohon maaf atas ketidaknyamanannya, laporan Kakak sebelumnya telah Railmin teruskan kepada unit terkait. Informasi yang Railmin terima, telah dilakukan tindak lanjut oleh Teknisi Kereta Api (TKA) dan saat ini suhu AC berangsur sejuk kembali ya Kak. Sekali lagi Railmin",1.94E+18,,bening2901,in,,0,1,0,https://x.com/KAI121/status/1942132887970553935,516165629,KAI121
1.94E+18,2025-07-08 00:58:59+00:00,0,yah tka eko gada ngitung pajak bete gw,1.94E+18,,,in,,0,0,0,https://x.com/kejaaanaaa/status/1942598875317166340,1.77E+18,kejaaanaaa
1.94E+18,2025-07-08 01:19:04+00:00,3,pejuang tka snbp snbt ptn 2026 ayoo mutualan yuu🤩🤩,1.94E+18,,,in,,0,6,0,https://x.com/ptn2026/status/1942445442387574855,1.94E+18,ptn2026
1.94E+18,2025-07-08 01:21:53+00:00,3,"sch! guyss, untuk kalian yg baru aja naik kelas 10, kita buat grup dm yukk? sender mau nyari temen yang mau belajar bareng tka/utbk dan berjuang dapetin PTN impian kita😭🤍 tbh sender juga pemula bgt nih:) drop ur @ yaa",1.94E+18,,,in,,1,5,1,https://x.com/schfess/status/1941853641398435977,1.20E+18,schfess
1.94E+18,2025-07-08 02:21:51+00:00,5,"ini belajar tka utebeka ni lieur, kalian klo belajar fokusin ke tka atau utbk?",1.94E+18,,,in,,0,13,0,https://x.com/cadburryyss/status/1942512818198307327,1.76E+18,cadburryyss
1.94E+18,2025-07-08 04:20:10+00:00,0,"WTA 

binder beneran enak buat nyatet ngga si guys? aku kan mau belajar buat SNBT sama TKA yaa
tapi aku bukan tipe orang yang suka lettering gituu, jadi kira kira apakah tetep enakan binder yea?

takoot gakepake krn ga mood nulis di binder",1.94E+18,,,in,,0,0,0,https://x.com/markliechan/status/1941692552052342828,1.57E+18,markliechan
1.94E+18,2025-07-08 04:22:50+00:00,0,"gua blm siapin apa” pls buat tka, BINGUNG JUGA BJIR SISTEMNYA KAYA GIMANA?!!!👹",1.94E+18,,,in,,0,3,0,https://x.com/tanaberuto_/status/1942446221081370656,1.21E+18,tanaberuto_
1.94E+18,2025-07-08 04:39:30+00:00,1,"Hii guys👋🏻
Di sini ada yang nanti ngambil mapel peminatan bahasa Inggris tingkat lanjut gak ya di TKA?? Kalau ada, Kira-kira materi untuk mapel bahasa Inggris tingkat lanjut untuk TKA itu apa?? Terima kasih semuanyaa 🙏🏻",1.94E+18,,,in,,0,0,0,https://x.com/dracuberralove/status/1942134859100803503,1.70E+18,dracuberralove
1.94E+18,2025-07-08 04:47:37+00:00,2,"hai temenan yuk.. esp anak 26 yang lagi ngeriweuhin tka/snbt, lets be moots!! 💤💤",1.94E+18,,,in,,0,13,0,https://x.com/paraceteamol/status/1942578680649441517,1.81E+18,paraceteamol
1.94E+18,2025-07-08 04:50:42+00:00,0,kalian belajar tka dulu apa snbt dulu,1.94E+18,,,in,,0,5,0,https://x.com/i05log/status/1943642087271940385,1.67E+18,i05log
1.94E+18,2025-07-08 05:27:07+00:00,43,"sch! 1 binder untuk tka dan 1 binder untuk utbk + 1 notebook untuk catat sama latsol mtk, udaahh cukup belumm?? Atau ada saran lainn gaa guyss",1.94E+18,,,in,,0,9,2,https://x.com/schfess/status/1941858674873716999,1.20E+18,schfess
1.94E+18,2025-07-08 06:11:00+00:00,4,"sch! guyss aku pengen ikut TKA, tapi di jurusan ku aku ngga ada fisika. tapi karena aku suka dn aku pgen masuk teknik dan pengen TKA fisika, kira kira bisa ngga ya? btw aku SMA ya, jurusan ku adanya biologi kimia untk mapel pilihannya",1.94E+18,,,in,,0,0,0,https://x.com/schfess/status/1942193394698334369,1.20E+18,schfess
1.94E+18,2025-07-08 06:20:11+00:00,2,hai kakak2 sch! mau nanya dong kalo inten itu buka paket TKA ga ya?? dan inten itu ada onlinenya gaa??,1.94E+18,,,in,,0,2,0,https://x.com/schfess/status/1942487819974517081,1.20E+18,schfess
1.94E+18,2025-07-08 06:32:03+00:00,0,gasiap banget tka bjirrr,1.94E+18,,,in,,0,0,0,https://x.com/hamdaasahih/status/1942408760691155138,1.62E+18,hamdaasahih
