full_text,normalized,label_num_all,pseudo_label_all,confidence_score,label_num,pseudo_label
"PTN! haloo guys, adakah yg mau join gc-belajar aku??, aku mau bagi2 soal tka (khusus saintek tapii), sama buat sistem habit gtu kayak baca artikel dan drilling matdas. Kalau mau, reply aja nanti aku dm yaa",haloo guys adakah yang mau join gcbelajar aku aku mau bagi soal tka khusus saintek tapi sama buat sistem habit begitu kayak baca artikel dan drilling matematika dasar kalau mau reply saja nanti aku dm ya,1,neutral,0.9559831619262695,1,neutral
"moots, doain aku dapet juara di fls3n tingkat prov ini 🥹🤲🏻, klo aku menang, aku pensiun lomba biar bisa fokus belajar utbk tka 😔",moots doain aku dapat juara di flsn tingkat prov ini kalau aku menang aku pensiun lomba biar bisa fokus belajar utbk tka,0,positive,0.8735935688018799,0,positive
"sekolahku senin ada PRETEST TKA, AKU HARUS BELAJAR? ATAU ENGGA?",sekolahku senin ada pretest tka aku harus belajar atau tidak,1,neutral,0.9922316074371338,1,neutral
"Hi guyss aku mau share quiz hots tka biologi sudah ada penjelasan lengkapnya, adakah yg mau di tag?? Rep aja😉🫰🏻 stud!",hi guys aku mau share quiz hots tka biologi sudah ada penjelasan lengkapnya adakah yang mau di tag komen saja,1,neutral,0.9933030605316162,1,neutral
"sebagai penghuni TKA, nyamuk nya segede NYAMUK, jangan lupa pake lotion anti nyamuk kak 🙏🏻",sebagai penghuni tka nyamuk nya segede nyamuk jangan lupa pakai lotion anti nyamuk kak,0,positive,0.7089411616325378,0,positive
"plis awas aja skolahku gatau ingpo tka, udh tak kasih tau",tolong awas saja skolahku tidak tau ingpo tka sudah tak kasih tau,2,negative,0.9969310760498047,2,negative
TKA JELEK BGT MALESIN,tka jelek banget malesin,2,negative,0.9984147548675537,2,negative
guys kalian yg lg review materi kls 10/11 buat tka itu nyatet materi nya lagi atau nggaa? kaya dari catetan di sekolah ajaa,guys kalian yang lagi review materi kelas buat tka itu nyatet materi nya lagi atau nggaa kaya dari catetan di sekolah saja,2,negative,0.7087222337722778,2,negative
ada gasi thread yg kayak kalo jurusan ini ambil TKA nya mapel pilihannya ini ini gitu 🙂,ada gasi thread yang kayak kalau jurusan ini ambil tka nya mata pelajaran pilihannya ini ini begitu,2,negative,0.7723448276519775,2,negative
ini agit2an gausa ada P5 lagi please.. biarkan kami fokus ke tka... utbk... 🫩😭,ini agitan tidak usah ada p lagi tolong biarkan kami fokus ke tka utbk,2,negative,0.8391635417938232,2,negative
"TKA gak nentuin kelulusan, lulus atau gak nya balik lagi ke sekolah masing2. Jadi jangan takut guys, just do your best!",tka tidak menentukan kelulusan lulus atau tidak nya balik lagi ke sekolah masing jadi jangan takut guys just di your best,0,positive,0.9817226529121399,0,positive
sch! ges berarti besok pengumuman eligible dulu ya baru pelaksanaan tka??,guys berarti besok pengumuman eligible dulu ya baru pelaksanaan tka,1,neutral,0.9960874319076538,1,neutral
ptn! aku ga ngerti sistem tka☹️ kalo anak gapyear harus ikut tka kah?? kalo ga ikut ngaruh ke snbt nya ga?? tka tu tes nya gimana dan dimana? yg ngerti pls jelasin🙏🏻,aku tidak mengerti sistem tka kalau anak gapyear harus ikut tka kah kalau tidak ikut ngaruh ke snbt nya tidak tka itu tes nya bagaimana dan dimana yang mengerti tolong jelasin,2,negative,0.9450448155403137,2,negative
klo gk niat ngadain tka mending gk usah 😊😊😊😊💔💔💔,kalau tidak niat mengadakan tka mending tidak usah,2,negative,0.9757617115974426,2,negative
"Guys buat materi tka sama utbk enaknya dicatat di binder a5 atau b5? Binder b5 ku udah kepake, sedangkan binder a5 belum kepakai",guys buat materi tka sama utbk enaknya dicatat di binder a atau b binder b ku sudah kepake sedangkan binder a belum kepakai,1,neutral,0.9783188700675964,1,neutral
"hi guys, disini ada yg punya kenalan buat jadi private tentor persiapan TKA &amp; UTBK ga yaa? atau ada kakak2 collegetwit disini yg bisa jadi tentor mungin?",hi guys disini ada yang punya kenalan buat jadi private tentor persiapan tka   utbk tidak ya atau ada kakak collegetwit disini yang bisa jadi tentor mungin,1,neutral,0.9820752739906311,1,neutral
Udah di titik dimana mikir TKA🤡🤡,sudah di titik dimana mikir tka,2,negative,0.9864545464515686,2,negative
"kalo masih kelas 11 TKA nya bisa dibarengin sama belajar materi sekolah biar lebih dalem, SNBT nya bisa dicicil dikit.
Kalo kelas 12, sebenarnya eman eman sih kalo batalin lomba apalagi kalo peluang menangnya besar, dibikin skala prioritas aja dari kamu",kalau masih kelas tka nya bisa dibarengin sama belajar materi sekolah biar lebih dalem snbt nya bisa dicicil dikit kalau kelas sebenarnya eman eman sih kalau batalin lomba apalagi kalau peluang menangnya besar dibikin skala prioritas saja dari kamu,2,negative,0.8831673860549927,2,negative
"ada yang punya jadwal belajar tka utbk gitu ga sih guysss, masih agak bingung mau mulai darimanaaa",ada yang punya jadwal belajar tka utbk begitu tidak sih guys masih agak bingung mau mulai darimana,1,neutral,0.9052204489707947,1,neutral
"percuma juga ah, sekolah ak ttp mau semua siswa nya ikut tka walapun tau tka itu opsional aja",percuma juga ah sekolah aku tetap mau semua siswa nya ikut tka walapun tau tka itu opsional saja,2,negative,0.9955043196678162,2,negative
"tka..aku sampai skrng masih bingung mau mtk TL sm apa (ada mapel fisika, eko juga), di satu sisi aku mau teknik sipil tp ga terlalu suka fisika, dan aku tertarik sm akuntansi juga😔😔",tkaaku sampai sekarang masih bingung mau matematika tl sama apa ada mata pelajaran fisika eko juga di satu sisi aku mau teknik sipil tapi tidak terlalu suka fisika dan aku tertarik sama akuntansi juga,0,positive,0.7415949702262878,0,positive
"Katanya kerangka asesmen tka bakal terbit dalam waktu dekat, karena lagi nunggu terbitnya panduan tka 😵😵",katanya kerangka asesmen tka bakal terbit dalam waktu dekat karena lagi menunggu terbitnya panduan tka,1,neutral,0.9936206936836243,1,neutral
"TKA BUKAN UN! jadi jangan takut gak lulus ya guys. kelulusan masih dipegang sama sekolah masing2. meski TKA ini tidak wajib, kalo emang siap gaskeun aja gak sih biar tau kemampuan penguasain materi selama sekolah udh sampe mana~",tka bukan un jadi jangan takut tidak lulus ya guys kelulusan masih dipegang sama sekolah masing meski tka ini tidak wajib kalau memang siap gaskeun saja tidak sih biar tau kemampuan penguasain materi selama sekolah sudah sampai mana,2,negative,0.8133983612060547,2,negative
gais bagi jadwal belajar tka &amp; utbk kalian kalo udah sekolah donggg,guys bagi jadwal belajar tka   utbk kalian kalau sudah sekolah dong,1,neutral,0.9885261058807373,1,neutral
Ketahuan ngitung countdown tka dan snbt 26' kita hajar di tempat,ketahuan ngitung countdown tka dan snbt kita hajar di tempat,2,negative,0.9910308122634888,2,negative
"guys, kata temen aku, tka boleh ambil jurusan ipa 1 ips 1. emang bener yaa??
(misal, matlan sama sosio)",guys kata teman aku tka boleh ambil jurusan ipa ips memang benar ya misal matematika lanjutan sama sosio,1,neutral,0.9895813465118408,1,neutral
teman-timun ini inti dari live sosialisasi tka tadi,temantimun ini inti dari live sosialisasi tka tadi,1,neutral,0.9970287680625916,1,neutral
sumpah tl aku jadi tka smua krn webinar tadi,sumpah tl aku jadi tka semua karena webinar tadi,2,negative,0.9737439155578613,2,negative
em...ini gmn ya kak mksdnya? kan tka buat snbp😅😅,emini bagaimana ya kak maksudnya kan tka buat snbp,1,neutral,0.9290609359741211,1,neutral
everytime liat info terbaru soal tka keinginan co tali bertambah....,everytime lihat info terbaru soal tka keinginan cowok tali bertambah,1,neutral,0.9937222599983215,1,neutral
guys kenapa ya ngerasa gelisah waktu belajar TKA dan UTBK padahal belajar udah ada target hariannya ya Allah takut banget,guys kenapa ya merasa gelisah waktu belajar tka dan utbk padahal belajar sudah ada target hariannya ya allah takut banget,2,negative,0.9963575005531311,2,negative
ges berarti ini pengumuman eligible dulu baru tka ya????,guys berarti ini pengumuman eligible dulu baru tka ya,1,neutral,0.9939174056053162,1,neutral
"lumayan kangen masa-masa berjuang UTBK, karena belajarnya seru terutama TPS. kalo TKA duh, kesusahan 😂 walau itu masa-masa stress dan sering sakit, tapi memorable banget. jadi bersyukur karena i did my best untuk bisa kuliah di titik ini sekarang. semoga aku semangat terus.",lumayan kangen masamasa berjuang utbk karena belajarnya seru terutama tps kalau tka duh kesusahan walau itu masamasa stres dan sering sakit tapi memorable banget jadi bersyukur karena i did my best untuk bisa kuliah di titik ini sekarang semoga aku semangat terus,0,positive,0.9956507086753845,0,positive
sumpah guys aku belum belajar samsek buat tka... sibuk banget sama latihan demos 😭😭😭 mana malemnya tepar mulu 🙄👎🏻,sumpah guys aku belum belajar samsek buat tka sibuk banget sama latihan demos mana malemnya tepar mulu,2,negative,0.9898547530174255,2,negative
"sch! Kalau tka aku ambil mapel fisika geo buat teknik lingkungan/teknik industri pertanian bisa ga sih? Takut ga kuat kalau ambil fisika kimia😓
Terimakasih sebelumnya",kalau tka aku ambil mata pelajaran fisika geo buat teknik lingkunganteknik industri pertanian bisa tidak sih takut tidak kuat kalau ambil fisika kimia terimakasih sebelumnya,1,neutral,0.792789876461029,1,neutral
"murid aku tadi pagi abis TKA, pulang2 pasrah bgt mukanya",murid aku tadi pagi habis tka pulang pasrah banget mukanya,2,negative,0.9928784966468811,2,negative
"sebelumnya izin tanyaa ya, aku sering liat TKA di beranda ku, itu sebenernya TKA apa ya? terus apakah bakal keluar di UTBK? terimakasii 🤗",sebelumnya izin tanyaa ya aku sering lihat tka di beranda ku itu sebenarnya tka apa ya terus apakah bakal keluar di utbk terimakasii,1,neutral,0.8802096247673035,1,neutral
knp ya belajar tka tuh kerasa beratt😔,kenapa ya belajar tka tuh kerasa beratt,2,negative,0.9971691966056824,2,negative
"guys, disini ada ga yang TKA nya mau linjur?",guys disini ada tidak yang tka nya mau lintas jurusan,1,neutral,0.989349365234375,1,neutral
"sch! Morningggg guyss, siapa yang nak join gcr yang udah upload latsol dan tka? Nanti ku ketuk DM kalian!",morning guys siapa yang nak join gcr yang sudah upload latihan soal dan tka nanti ku ketuk dm kalian,1,neutral,0.9859748482704163,1,neutral
"PTN! Minta sarannya dong guys, sekolah sender bukan sklh top + gak ada alumni yang tempus top 3 ptn lewat snbp, mending fokus utbk atau TKA yaa? Terus kan sistem snbp tahun ini di ubah, apakah SNBP masih melihat indeks sekolah dan alumni ?",meminta sarannya dong guys sekolah aku bukan sekolah top tidak ada alumni yang tempus top ptn lewat snbp mending fokus utbk atau tka ya terus kan sistem snbp tahun ini di ubah apakah snbp masih melihat indeks sekolah dan alumni,2,negative,0.9047876000404358,2,negative
"Tahun ini nt rupanya, berarti saatnya belajar TKA sm SNBT",tahun ini nanti rupanya berarti saatnya belajar tka sama snbt,1,neutral,0.9187703132629395,1,neutral
"guys mau cerita, tadikan aku barusan nongkrong sama agit yang sekarang, terus mereka bilang jadwal mtk mereka 4 hari anjirrr.... jumat doang gaada 😭😭😭😭😭😭😭😭 SUMPAH. BAYANGIN MATWA SAMA MATLAN. 2 HARI 2 HARI. AKU 3 HARI AJA UDAH GILA ANJIR.. SUMPAH DITAMBAH KARENA ADA TKA😭",guys mau cerita tadikan aku barusan nongkrong sama kelas tiga yang sekarang terus mereka bilang jadwal matematika mereka hari anjir jumat doang tidak ada sumpah bayangkan matematika wajib sama matematika lanjutan hari hari aku hari saja sudah gila anjir sumpah ditambah karena ada tka,2,negative,0.9645301103591919,2,negative
day kesekian galau ikut tka atau ndak,day kesekian galau ikut tka atau indak,2,negative,0.9373456239700317,2,negative
eh mau nanya... english minat masuk ga ya ke peminatan tka?,eh mau bertanya english minat masuk tidak ya ke peminatan tka,1,neutral,0.9915665984153748,1,neutral
"Yg lagi nyari info TKA, siap-siap ya kelas 12",yang lagi mencari info tka siapsiap ya kelas,1,neutral,0.9943675398826599,1,neutral
"kok org org udh to tka ya, sekolah ak kapan",kok orang orang sudah try out tka ya sekolah aku kapan,2,negative,0.9798889756202698,2,negative
sedih.. ga kebayang TKA kecurangannya kayak apa..,sedih tidak terbayang tka kecurangannya kayak apa,2,negative,0.9881537556648254,2,negative
"‼️ TKA DILAKSANAKAN SELAMA 2 HARI ‼️

📆 Day 1:  Bhs Indo (45 menit) + MTK (50 menit) + Bhs Inggris (45 menit)
📆 Day 2: Mapel Pilihan 1 (60 menit) + Pilihan 2 (60 menit)

Jumlah soal dan silabus belum dirinci.",tka dilaksanakan selama hari day bahasa indonesia menit matematika menit bahasa inggris menit day mata pelajaran pilihan menit pilihan menit jumlah soal dan silabus belum dirinci,1,neutral,0.991885781288147,1,neutral
"belajar tka itu sebelumnya harus belajar apa sih guys, aku bingung banget kalau tka nya mtkl/matwa",belajar tka itu sebelumnya harus belajar apa sih guys aku bingung banget kalau tka nya mtklmatwa,2,negative,0.9584016799926758,2,negative
day 2 sekolah udah disuruh milih mapel pilihan tka ☺,day sekolah sudah disuruh memilih mata pelajaran pilihan tka,1,neutral,0.9961530566215515,1,neutral
bljr tka smpe mw nngis gini gua,belajar tka sampai mau nngis begini gua,2,negative,0.8198912739753723,2,negative
Jae dibilang mirip Sunghoon njirr. Bukannya belajar buat TKA malah curhat sampe bahas Jae sama Sunghoon 😭,jae dibilang mirip sunghoon anjir bukannya belajar buat tka malah curhat sampai bahas jae sama sunghoon,2,negative,0.9805124998092651,2,negative
"Tunggu ya...

FAcademy bakal ngadain kelas persiapan TKA/UN untuk
1. Matematika 
2. Matematika Lanjut
3. Fisika [Blm Fix]

Launching akhir juli...",tunggu ya facademy bakal mengadakan kelas persiapan tkaun untuk matematika matematika lanjut fisika belum fix launching akhir juli,1,neutral,0.9900031089782715,1,neutral
hari pertama udh ngomongin tka aja blm jg mulai kbm 🛌,hari pertama sudah mengomongkan tka saja belum juga mulai kbm,2,negative,0.7318966388702393,2,negative
"aloo studytwt, bole bagi jadwal belajar kalian buat TKA &amp;&amp; UTBK gaa yaa? thanks a bunch 🙇🏻‍♀️🌟🎒😻🫶🏻",aloo studytwt boleh bagi jadwal belajar kalian buat tka ampamp utbk tidak ya thanks a bunch,1,neutral,0.9829869270324707,1,neutral
ptn! guys tka tuh untuk mapel pilihannya wajib ambil yg dari mapel kelas atau boleh diluar itu sesuai jurusan yang diincar yaa? sender ga nemu jawaban dr kemarin 🥹,guys tka tuh untuk mata pelajaran pilihannya wajib ambil yang dari mata pelajaran kelas atau boleh diluar itu sesuai jurusan yang diincar ya aku tidak nemu jawaban dari kemarin,2,negative,0.7666631937026978,2,negative
kalian belajar tka darimanasi,kalian belajar tka darimanasi,2,negative,0.9880092740058899,2,negative
"KISI” TKA + SIMULASI + UN SMA

✅ pada bilang soalnya sesuai sama apa yang diujikan.

stop curang dan latihan sekarang!

SEMANGAT semua angkatan ‘26 yang berjuang buat masa depan 🔥🧯☄️",kisi tka simulasi un sama pada bilang soalnya sesuai sama apa yang diujikan stop curang dan latihan sekarang semangat semua angkatan yang berjuang buat masa depan,0,positive,0.8389418125152588,0,positive
"bole tau cara belajar kalian buat TKA sama UTBK dongg, yang bener bener dsri dasarnya bgttt",boleh tau cara belajar kalian buat tka sama utbk dong yang benar benar dsri dasarnya banget,1,neutral,0.7710520625114441,1,neutral
Ada yang mau di tag untuk quiz TKA EKONOMI??? lumayan buat latihan TKA nanti ✊🏻 yang mau rep usn nya aja yaaa ptn!,ada yang mau di tag untuk quiz tka ekonomi lumayan buat latihan tka nanti yang mau komen usn nya saja ya,1,neutral,0.9920815229415894,1,neutral
waww sekolahku ada karantina buat tka🙀,wow sekolahku ada karantina buat tka,1,neutral,0.9390882849693298,1,neutral
"Bocil-bocilku hari ini 1st day at school (TKA&amp;KB) tentu saja mereka berurai airmata 😭😭😭

Pulang-pulang aku be like: 🫠🫠🫠 lowbatt ajg",bocilbocilku hari ini st day at school tkaampkb tentu saja mereka berurai airmata pulangpulang aku be like lowbatt ajg,0,positive,0.7541531920433044,0,positive
"siap jadi agit, yang engga siap nya itu tu dibantai tugas, uprak, tka &amp; nyicil utbk😩",siap jadi kelas tiga yang tidak siap nya itu itu dibantai tugas uprak tka   mencicil utbk,2,negative,0.9751089811325073,2,negative
"ptn! aku mau ambil psikologi atau akuntansi, kira-kira mending ambil mapel apa ya buat tka nanti? mapel peminatku: geo, sosio, prancis, bio",aku mau ambil psikologi atau akuntansi kirakira mending ambil mata pelajaran apa ya buat tka nanti mata pelajaran peminatku geo sosio prancis bio,1,neutral,0.8986515998840332,1,neutral
sch! masa kata guru sender mapel pilihan buat tka bisa jadi di pilihin random dari sekolahhh???? aneh banget ga siiiiiiihhhh?????????????,masa kata guru aku mata pelajaran pilihan buat tka bisa jadi di pilihin random dari sekolah aneh banget tidak sih,2,negative,0.9949892163276672,2,negative
TKA semenyeramkan itu...,tka semenyeramkan itu,2,negative,0.9796722531318665,2,negative
