full_text,normalized,label_num,pseudo_label,confidence_score
"???? ya gimana ya??( dengan persiapan yang sedikit dan waktu yang singkat. apalagi TKA ini ada beberapa murid yang ikut, campur kurikulumnya, k13 ama merdeka. gimana ga pusing????",ya bagaimana ya dengan persiapan yang sedikit dan waktu yang singkat apalagi tka ini ada beberapa murid yang ikut campur kurikulumnya ke sama merdeka bagaimana tidak pusing,2,negative,0.809032977
Guyss aku mau tanya utk materi un sama tka tuhh sama gk sihh?,guys aku mau tanya untuk materi un sama tka tuh sama tidak sih,1,neutral,0.977902949
Aduh itu yang curang tka gak takut apa yak,aduh itu yang curang tka tidak takut apa ya,2,negative,0.997497261
"hai gais, tolong relomendasiin aku buku buat tka sma dongg, terimakasi gaiss ♡",hai guys tolong relomendasiin aku buku buat tka sama dong terimakasi gaiss,1,neutral,0.981619596
"gaada yah guis, tka kaya tai",tidak ada ya guis tka kaya tahi,2,negative,0.995736241
"gaess 🙌 mau tanyaa soal TKA niihh.... itu daftar mapelnya tuh b. indo, b. ing, mtk, sama milih 2 mapel atau jadinya gimana?? pliss kalo ada yang punya infonya bisa tolong share dong 😭🥲",gaess mau tanyaa soal tka nih itu daftar mata pelajaran tuh b indonesia b ing matematika sama memilih mata pelajaran atau jadinya bagaimana pliss kalau ada yang punya infonya bisa tolong share dong,1,neutral,0.906008899
"temen-temen 26, review TKA nya dong, kalau bisa sampai suasana ruangannya kayaa gimana kemarin wkskskns",tementemen review tka nya dong kalau bisa sampai suasana ruangannya kaya bagaimana kemarin wkskskns,1,neutral,0.67162317
"Alhamdulillah ya Allah gak ngalamin TKA bosok itu 😅🙏🏻 UNTUNG GW DISEKOLAHIN SM IBU UMUR 6 TAHUN ANGKATAN 25, KALAU NUNGGU 7 TAHUN KEBURU ANGKATAN 26 GWEH😭😭😭😭😭😭😭😭😭",alhamdulillah ya allah tidak ngalamin tka bosok itu untung gue disekolahin sama ibu umur tahun angkatan kalau menunggu tahun keburu angkatan gweh,0,positive,0.632706642
DUH INI TWEET NILAI NILAI TKA STOPPP LEWAT TL KU 😠🫵🏻  benci,duh ini tweet nilai nilai tka stop lewat tl ku benci,2,negative,0.997830927
selamat pagi nilai tka,selamat pagi nilai tka,1,neutral,0.992084801
kayaknya kalo aku dibolehin ambil jurusan kuliah yang aku mau ga bakal se susah ini deh belajar tka nya,kayaknya kalau aku dibolehin ambil jurusan kuliah yang aku mau tidak bakal se susah ini deh belajar tka nya,0,positive,0.984139562
Comel la dorg ni yih. Aaa tka catch up new content lagiii,comel lah dorg nih yih a tka catch up new content lagi,2,negative,0.974765539
@_rurulia Berarti karna persiapan waktu terbatas/ndadak dan soalnya memang susah banget ya? Alhamdulillah ada pelajar ngasih pov nya. Emang harus dievaluasi ini tka kalau gitu bahkan kalau perlu dites ulang.,berarti karena persiapan waktu terbatasndadak dan soalnya memang susah banget ya alhamdulillah ada pelajar mengasih pov nya memang harus dievaluasi ini tka kalau begitu bahkan kalau perlu dites ulang,2,negative,0.917583108
"aku seneng deh kalo kecanduan belajar gini. walaupun sekarang masih suka scrolling tipis tipis, tapi semenjak belajar buat TKA kemarin screen timeku bener bener berkurang banget &lt;3",aku senang deh kalau kecanduan belajar begini walaupun sekarang masih suka scrolling tipis tipis tapi semenjak belajar buat tka kemarin screen timeku benar benar berkurang banget lantai,0,positive,0.79198879
"untuk angkatan 26 juga, mau fokus tka karena udh tinggal 2 bulan lagi tapi sikon negara chaos bgt;-)",untuk angkatan juga mau fokus tka karena sudah tinggal bulan lagi tapi sikon negara chaos banget,2,negative,0.994721889
Jangan sampe nilai tka gweh kayak sahroni,jangan sampai nilai tka gweh kayak sahroni,2,negative,0.996578991
Dan masih ngarep diorbitkan dari usaha kolektif komunitas setelah diinjek injek kayak keset. Keren emang muka badak.,dan masih mengharap diorbitkan dari usaha kolektif komunitas setelah diinjek injek kayak keset keren memang muka badak,2,negative,0.986243188
"gua mimpi tka njirrr😭😭😭, sampe skrg blm dibagiin cok keselnyooo",gua mimpi tka anjir sampai sekarang belum dibagiin cok keselnyo,2,negative,0.997485518
"sch! guyss aku pengen ikut TKA, tapi di jurusan ku aku ngga ada fisika. tapi karena aku suka dn aku pgen masuk teknik dan pengen TKA fisika, kira kira bisa ngga ya? btw aku SMA ya, jurusan ku adanya biologi kimia untk mapel pilihannya",guys aku pengin ikut tka tapi di jurusan ku aku tidak ada fisika tapi karena aku suka dan aku pengin masuk teknik dan pengin tka fisika kira kira bisa tidak ya btw aku sama ya jurusan ku adanya biologi kimia untuk mata pelajaran pilihannya,1,neutral,0.505956888
pengen juga to tka 😭😭😭😭 tp ver smk aja,pengin juga try out tka tapi ver smk saja,1,neutral,0.988895297
"caper, lu berani posting gini di base udh tau kerja orang-orang kemendikdasmen blm? ga kan? gw tanya tka aja mereka ga tau padahal itu udh di awal kelas 12. gue di oper ke gedung satu ke yang lain",caper kamu berani posting begini di base sudah tau kerja orangorang kemendikdasmen belum tidak kan gue tanya tka saja mereka tidak tau padahal itu sudah di awal kelas gue di oper ke gedung satu ke yang lain,2,negative,0.996880293
"masi bingung, bljr utbk ato tka dl yah🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️",masih bingung belajar utbk atau tka dulu ya,1,neutral,0.947867036
"jujur sebel kalo akt 26 dibilang lebay kalo kita ngeluh soal TKA. ngerti ga sih poinnya tuh kita ga dikasih persiapan yg cukup buat fokus belajar, tugas ga habis habis, ditambah soalnya susah. kita dikasih tau h-3 bulan lho. soal TKA ga segampang soal UAS 😂",jujur sebel kalau angkatan dibilang lebay kalau kita ngeluh soal tka mengerti tidak sih poinnya tuh kita tidak dikasih persiapan yang cukup buat fokus belajar tugas tidak habis habis ditambah soalnya susah kita dikasih tau h bulan lho soal tka tidak segampang soal uas,2,negative,0.957644343
"yailah Januari udah persiapan tka, mending berak",yailah januari sudah persiapan tka mending berak,2,negative,0.986380041
lupa ikut simulasi tka bindo bjir....,lupa ikut simulasi tka bahasa indonesia bjir,1,neutral,0.99453944
"Ptn! mau nanya buat sm unair yang mandiri reguler tahun lalu tpa tka nya berapa soal dan berapa jam yaa, sama apakah kakak yang udh lolos smua ada rekomendasi bim bel on line?",mau bertanya buat sama unair yang mandiri reguler tahun lalu tpa tka nya berapa soal dan berapa jam ya sama apakah kakak yang sudah lolos semua ada rekomendasi bim bel on line,1,neutral,0.99120003
"ini uda h-38 tka tapi kenapa semangat belajar tka ku ga membara si😔, beri aku motivasi pls pls",ini sudah h tka tapi kenapa semangat belajar tka ku tidak membara sih beri aku motivasi tolong tolong,2,negative,0.989868164
@estehkampulsusu alhamdulillah ada yg lebih kecil dari nilai TKA gweh,alhamdulillah ada yang lebih kecil dari nilai tka gweh,0,positive,0.929033339
Halah jembut TKA cuma akal akalan biar nilai Sahroni keliatan lebih bagus kimak,halah jembut tka cuma akal akalan biar nilai sahroni kelihatan lebih bagus kimak,2,negative,0.992668748
my pren kapan yh mau ak ajak ke gramed mencari buku tka 🤔,my pren kapan ya mau aku ajak ke gramed mencari buku tka,1,neutral,0.941779613
"after tka bikin sakit sumpah, badan pegel, pala pusing, tenggorakan gatel, mual, SEMUANYA.",after tka bikin sakit sumpah badan pegel kepala pusing tenggorakan gatel mual semuanya,2,negative,0.99667263
pengumuman nilai TKA kapan ya? ptn!,pengumuman nilai tka kapan ya,1,neutral,0.987646341
weh mana nilai tka gua ya..,weh mana nilai tka gua ya,2,negative,0.922657967
TKA fisika inten bisa 20 soal = nilai TKA 100🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,tka fisika inten bisa soal nilai tka,1,neutral,0.997513056
Ya Allah aku gak iso matdas semoga tka ku bener kabeh aamiin,ya allah aku tidak iso matematika dasar semoga tka ku benar kabeh amin,0,positive,0.759743512
"Social Media should be restricted for those under the legal age (19), bocil jaman skrng ketikannya brutal banget bahkan banyak loh akun2 bocil tiktok yang sexualize idola mereka, mana idolanya jamet pula 😩

Kualitias bocil jaman skrng keliatan dari nilai rata2 TKA yg jeblok.",social media should be restricted for those under the legal age bocil jaman sekarang ketikannya brutal banget bahkan banyak loh akun bocil tiktok yang sexualize idola mereka mana idolanya jamet pula kualitias bocil jaman sekarang kelihatan dari nilai rata tka yang jeblok,2,negative,0.989340007
oke setelah nyatet aku akan to tka,oke setelah nyatet aku akan try out tka,1,neutral,0.971643686
ngerjain to tka yg pelajaran wajib di mtk sisa 1mnt krg knp ak hrs ngtiung 1 soal 5 jam 😭,ngerjain try out tka yang pelajaran wajib di matematika sisa minta krg kenapa aku harus ngtiung soal jam,1,neutral,0.765022099
Menjelang tka dan utbk ini gw harus menutup hati biar tiba tiba ga goblok karna cinta,menjelang tka dan utbk ini gue harus menutup hati biar tiba tiba tidak goblok karena cinta,2,negative,0.924419403
orang se imut aku harus berhadapan sama tka💔💔💔,orang se imut aku harus berhadapan sama tka,2,negative,0.95557189
"udah pasrah sama tka, nanti selesai tka mau ngebut utbk kali ya? Wkwk",sudah pasrah sama tka nanti selesai tka mau ngebut utbk kali ya wkwk,2,negative,0.902333856
Today lock in TKA MTK kali ya,today lock ini tka matematika kali ya,1,neutral,0.955272198
KENAPA NILAI TKA GW GAK KELUAR”,kenapa nilai tka gue tidak keluar,2,negative,0.94634378
"sibuk banget aku belajar TKA, aku capekkk😮‍💨 kalian capek gakk?",sibuk banget aku belajar tka aku capek kalian capek tidak,2,negative,0.997922122
aku bingung bnget tka ini,aku bingung bnget tka ini,2,negative,0.573989987
ptn! aku ga ngerti sistem tka☹️ kalo anak gapyear harus ikut tka kah?? kalo ga ikut ngaruh ke snbt nya ga?? tka tu tes nya gimana dan dimana? yg ngerti pls jelasin🙏🏻,aku tidak mengerti sistem tka kalau anak gapyear harus ikut tka kah kalau tidak ikut ngaruh ke snbt nya tidak tka itu tes nya bagaimana dan dimana yang mengerti tolong jelasin,2,negative,0.945044816
"dodot lah, lebih susah TO TKA 3 MBRIO nyot drpd tka ny ((gw kejebak))",dodot lah lebih susah try out tka mbrio nyot daripada tka nya gue kejebak,2,negative,0.997648418
nilai tka kalo dibandingin sama rasa cinta dan sayang gua ke tws.. ya jelas kecilan nilai tka dong 🥰 [sedih cuma yaudah mending nonton bungbangies],nilai tka kalau dibandingin sama rasa cinta dan sayang gua ke tws ya jelas kecilan nilai tka dong sedih cuma yaudah mending menonton bungbangies,2,negative,0.981582642
"sch! haloo, kalo semisal ada tka tetep ada eligible kah?? dan apa itu masih berpengaruh sama snbp nya??",haloo kalau semisal ada tka tetap ada eligible kah dan apa itu masih berpengaruh sama snbp nya,1,neutral,0.972470582
ca qejfit me hanger hamburger kur tka marr uria 😋,ca qejfit me hanger hamburger kur tka marr uria,1,neutral,0.972609282
"gue bingung bangeett
hrs belajaarr tka sm tkdu utuul hbstuu belajaar belneg habistu belajaar swastaaa KEKKK PALA GUE MAU MELEDAKKK UDH AH AYO TERIMA GUE AJAA",gue bingung banget harus belajaarr tka sama tkdu utuul hbstuu belajaar belneg habistu belajaar swasta kayak kepala gue mau meledak sudah ah ayo terima gue saja,2,negative,0.997480094
lesgo besok kita spill nilai tka gw,lesgo besok kita spill nilai tka gue,1,neutral,0.953644395
kok gw ga semangat tka ya,kok gue tidak semangat tka ya,2,negative,0.997854531
"hy guys, aku akhir² ini sering bgt panikan apalagi semenjak agit ini 😮‍💨 krn baru awal aja udh byk di bantai tugas, blm lagi tka, dan utbk. Jd aku terkadang binggung mau mulai yg mn dlu 😕 dan akhirny ttp stuck di situ² aja.. (psti ak gasendiri)",hai guys aku akhir ini sering banget panikan apalagi semenjak kelas tiga ini karena baru awal saja sudah banyak di bantai tugas belum lagi tka dan utbk jadi aku terkadang binggung mau mulai yang mana dulu dan akhirny tetap stuck di situ saja pasti aku gasendiri,2,negative,0.985793769
Wah anjir sedih banget cerita Sisca soal FH di podcastnya Daniel 😔,wah anjir sedih banget cerita sisca soal fh di podcastnya daniel,2,negative,0.991944611
yg di jateng nilai tka udah diumumin belum guyss,yang di jateng nilai tka sudah diumumin belum guys,1,neutral,0.98967582
nilai TKA aku dikasih taunya tanggal 12 Januari...........,nilai tka aku dikasih taunya tanggal januari,1,neutral,0.920014322
kalian tka ambil apa fren,kalian tka ambil apa fren,2,negative,0.990333498
"kesel bgt yg curang ngerjain TKA, anying musnah lo, gue bela belain ngelaprak sambil ngajarin adek gue belajar matematika buat TKA, berusaha meskipun dia anak SMK jurusan tata boga, untung gue anak IPA dan kuliahnya ambil teknik, coba kalo engga, jahat bgt, ngerjain boleh buka hp",kesel banget yang curang ngerjain tka anying musnah lo gue bela membela ngelaprak sambil mengajari adek gue belajar matematika buat tka berusaha meskipun dia anak smk jurusan tata boga untung gue anak ipa dan kuliahnya ambil teknik coba kalau tidak jahat banget ngerjain boleh buka hp,2,negative,0.994097233
"knp semenjak selesai tka, semangat belajarku turun....",kenapa semenjak selesai tka semangat belajarku turun,2,negative,0.506037116
emg monyet kls 10 monyet isinya presentasi kolep p5 praktek gaada materi monyet abis tu tka isinya materi dan pemahaman monyet semua monyet nadin makarim monyet sekolah monyet dunia monyet,memang monyet kelas monyet isinya presentasi kolep p praktek tidak ada materi monyet habis itu tka isinya materi dan pemahaman monyet semua monyet nadin makarim monyet sekolah monyet dunia monyet,2,negative,0.992812455
linglung setelah melihat nilai tka apakah normal???,linglung setelah melihat nilai tka apakah normal,2,negative,0.481667578
Yang anak inten udh pada bahas tka blm,yang anak inten sudah pada bahas tka belum,1,neutral,0.846673489
h-9 tka dan gue belum ngapa ngapain????,h tka dan gue belum ngapa mengapai,2,negative,0.945636153
"guyssss doain aku hari ini tka, semoga bisa ngerjain soal soalnya",guys doain aku hari ini tka semoga bisa ngerjain soal soalnya,1,neutral,0.823540986
"guten morgen oll, semangat untuk yang hari ini gladi TKA eaa🤗🤗🤗🤗",guten morgen oll semangat untuk yang hari ini gladi tka eaa,0,positive,0.532798648
guys... nilai tka udah keluar...,guys nilai tka sudah keluar,1,neutral,0.981561482
Sumpah TKA nih jadinya gimana? Kalo ada multiple choice terus kita misalnya cuman bener 1 opsi dari 3 opsi yang harusnya bener tetep disalahin 1 nomor atau tetep dihitung poinnya?,sumpah tka nih jadinya bagaimana kalau ada multiple choice terus kita misalnya cuman benar opsi dari opsi yang harusnya benar tetap disalahin nomor atau tetap dihitung poinnya,2,negative,0.993202686
what if karna negara ini chaos bgt tka ga jadi tahun ini,apa if karena negara ini chaos banget tka tidak jadi tahun ini,2,negative,0.998164833
gasiap banget tka bjirrr,gasiap banget tka bjir,0,positive,0.858021438
"udh akt kurmer, ad p5 gk jelas
tambah lagi tka 😡😭🙂‍↕️🫠😴🧍🏼‍♀️💀",sudah angkatan kurmer ada p tidak jelas tambah lagi tka,2,negative,0.952425957
"guyss, kalian belajar TKA mulai darii mana yah..🧍🏻‍♀️",guys kalian belajar tka mulai darii mana ya,1,neutral,0.946388423
"Besok ngurus rujukan ke RS, ke Superindo, bikin soal latihan buat tka, nyetrika, ngebabu... Ngapain lagi ya",besok mengurus rujukan ke rs ke superindo bikin soal latihan buat tka nyetrika ngebabu mengapai lagi ya,1,neutral,0.985601604
eh TKA mipy batasnya sampe tgl berapa ya?? aku blm daftar lupa mulu t____t,eh tka mipy batasnya sampai tanggal berapa ya aku belum daftar lupa mulu tt,2,negative,0.808746576
mau positif thinking sama hasil tka mtk mulu😇,mau positif thinking sama hasil tka matematika mulu,0,positive,0.758506715
"agit : akhirnya selesai tka, waktunya ISTIRAHAATTT!!!!
sekolah : “hehe… uas, us, uprak😇”",kelas tiga akhirnya selesai tka waktunya istirahaat sekolah hehe uas us uprak,0,positive,0.682975948
aku habis ngerjain tka mapel wajib di to mipy! b.indo &amp; english lumayan lah dapetnya... 😵‍💫 #imnewbie,aku habis ngerjain tka mata pelajaran wajib di try out mipy bahasa indonesia   english lumayan lah dapetnya imnewbie,0,positive,0.939661682
tka pake kertas aja pls‼️‼️udh kalah di rapot aja pls jgn kalah di tka😞,tka pakai kertas saja plsudh kalah di rapot saja tolong jangan kalah di tka,2,negative,0.99397862
kakaknya adalah aku klo pas aku lg nugas sendirian di cafe trs liat anak sma lg pd nongkrong abis pulsek or nugas/belajar bareng buat utbk/tka 😔😔,kakaknya adalah aku kalau pas aku lagi nugas sendirian di cafe terus lihat anak sama lagi pada nongkrong habis pulsek atau nugasbelajar bareng buat utbktka,1,neutral,0.524377704
"@imnotnov Ah, maaf imnotnov! Aku missed itu di scan awal. Update Wrapped 2025: Top topic revisi - K-pop 50%, Sekolah/TKA/PMR 30% (banyak curhat capek belajar TKA, kecewa hasil matwa, relief selesai 6 Nov: ""AKHIRNYA TKA SELESAII""), daily life 20%. Highlight tambahan: Perjuangan TKA dengan",ah maaf imnotnov aku missed itu di scan awal update wrapped top topic revisi kpop sekolahtkapmr banyak curhat capek belajar tka kecewa hasil matematika wajib relief selesai nov akhirnya tka selesaii daily life highlight tambahan perjuangan tka dengan,2,negative,0.87985158
